LAMMPS Description
 
         1000  atoms

           2  atom types

  -0.  10      xlo xhi
  -0.  10      ylo yhi
  -0.  10      zlo zhi
  0 0 0          xy xz yz
 
 

Atoms 

673	2	1	1	1.41241	7.35613	1.31625
967	2	1	1	4.29193	9.54815	0.498818
599	2	1	1	3.27433	6.39176	0.607535
99	1	1	1	2.99138	5.43578	0.810419
803	2	1	1	0.0616792	8.89261	1.27248
886	2	1	1	2.50379	9.89124	0.523962
807	2	1	1	0.484899	5.27355	1.95049
698	2	1	1	3.1172	5.70716	3.82856
11	1	1	1	4.28061	5.42401	2.30837
45	1	1	1	3.15648	8.97296	2.11211
64	1	1	1	1.84738	9.42909	2.77762
815	2	1	1	0.578994	6.54023	2.6497
287	1	1	1	4.58322	9.67175	2.58975
146	1	1	1	2.58223	6.22603	2.88403
175	1	1	1	1.38515	5.69036	2.09862
153	1	1	1	1.47228	7.53068	2.31364
182	1	1	1	1.48493	6.75009	3.61647
213	1	1	1	0.649656	8.98007	2.30469
417	1	1	1	0.885398	5.64299	2.97728
166	1	1	1	1.57907	6.50688	2.65067
932	2	1	1	0.0657303	5.20679	3.70324
695	2	1	1	2.47727	6.94219	3.58134
887	2	1	1	4.39858	8.24835	2.6052
461	1	1	1	0.90268	8.27726	3.87513
957	2	1	1	0.37681	8.90239	3.27409
725	2	1	1	1.03001	5.69411	3.98296
404	1	1	1	4.20467	7.26657	2.58577
9	1	1	1	2.69647	9.80947	2.41043
33	1	1	1	4.70866	9.0658	3.47229
945	2	1	1	0.247481	6.17694	3.54119
50	1	1	1	1.68607	8.80013	3.53921
162	1	1	1	2.82434	8.6426	3.14798
160	1	1	1	3.60972	7.75444	3.44837
976	2	1	1	0.106696	7.49455	3.923
876	2	1	1	4.46029	5.1995	3.8152
699	2	1	1	3.29182	6.99051	2.88681
547	2	1	1	3.95731	9.53019	3.94317
746	2	1	1	2.57237	5.62114	2.08171
792	2	1	1	4.54443	8.08945	3.61462
634	2	1	1	2.39413	8.13777	2.39879
884	2	1	1	3.40914	8.0864	2.50375
684	2	1	1	2.94268	9.27032	3.95735
557	2	1	1	1.84574	7.70133	3.27829
401	1	1	1	4.36149	7.10495	3.56227
171	1	1	1	1.82469	5.72839	3.30942
390	1	1	1	4.96231	6.58033	2.95913
462	1	1	1	1.02564	9.66468	3.29651
112	1	1	1	3.73358	5.32535	3.13979
443	1	1	1	0.861854	7.64471	3.1017
687	2	1	1	2.36459	7.14096	2.54381
532	2	1	1	3.44625	9.85089	3.14563
808	2	1	1	1.47688	8.49594	2.6082
631	2	1	1	3.99902	6.29961	3.07286
26	1	1	1	3.78916	8.89391	3.06576
174	1	1	1	3.43152	6.85981	3.87013
101	1	1	1	4.99624	5.58451	3.04412
336	1	1	1	0.0905013	9.9435	3.07793
752	2	1	1	4.95019	6.11002	2.02313
883	2	1	1	3.90384	6.46391	2.07065
710	2	1	1	1.89963	9.17511	4.445
700	2	1	1	3.42635	6.72448	5.93852
537	2	1	1	4.54791	8.66004	4.44339
188	1	1	1	2.09653	8.08829	4.17889
170	1	1	1	1.59671	8.28707	5.04592
208	1	1	1	1.83617	7.27978	4.82202
165	1	1	1	3.46818	7.20562	5.06261
189	1	1	1	2.44748	6.13923	5.23708
159	1	1	1	3.62956	8.54496	4.06054
196	1	1	1	0.799346	9.55755	4.26466
720	2	1	1	1.8781	5.35406	4.85575
723	2	1	1	2.68963	6.83217	4.5535
922	2	1	1	2.23075	6.01449	4.17776
701	2	1	1	4.26718	5.49982	4.84505
721	2	1	1	3.45442	9.0517	4.90468
712	2	1	1	0.709811	8.72873	4.8172
438	1	1	1	4.01889	6.07273	4.06363
714	2	1	1	2.67668	9.6719	5.0082
728	2	1	1	1.43025	6.36443	4.66595
178	1	1	1	4.28598	6.54086	5.44469
193	1	1	1	3.94854	8.21886	5.15461
719	2	1	1	4.80462	9.11687	5.63646
181	1	1	1	4.76787	5.39756	5.71636
569	2	1	1	4.3216	9.54882	4.87462
156	1	1	1	2.21222	8.9349	5.50171
192	1	1	1	0.435825	6.33077	4.51746
705	2	1	1	0.471994	7.77379	4.99486
184	1	1	1	4.04634	7.61986	4.35949
683	2	1	1	3.80582	5.69722	5.96087
446	1	1	1	0.921737	6.07898	5.47833
686	2	1	1	3.0306	7.73014	4.26431
179	1	1	1	4.8366	8.08859	5.62493
934	2	1	1	1.82805	7.60664	5.77741
709	2	1	1	2.92006	8.2054	5.1375
34	1	1	1	4.97597	9.75699	4.14716
692	2	1	1	4.12247	7.44794	5.96448
892	2	1	1	4.99838	7.145	4.33404
215	1	1	1	3.50702	6.198	4.91889
214	1	1	1	2.88428	5.38394	4.7477
118	1	1	1	0.481363	9.23413	5.64939
197	1	1	1	0.957923	7.18636	4.34773
577	2	1	1	1.40454	9.5408	5.40502
303	1	1	1	0.596463	7.32034	5.8781
550	2	1	1	3.25804	7.77425	6.65521
715	2	1	1	1.55736	9.87841	7.31876
202	1	1	1	2.79435	9.54501	6.18703
601	2	1	1	0.782732	6.24996	6.45377
603	2	1	1	1.35121	7.4604	7.80086
604	2	1	1	1.45107	5.448	7.893
55	1	1	1	1.62533	8.48343	6.21567
62	1	1	1	1.03203	5.28772	6.08227
52	1	1	1	3.72205	8.89062	7.91357
520	2	1	1	2.96378	6.55723	7.00428
562	2	1	1	3.10705	7.84853	7.87649
818	2	1	1	1.15492	8.38469	7.4293
666	2	1	1	2.78673	5.99809	6.19006
191	1	1	1	4.38163	9.14274	7.19514
628	2	1	1	0.378003	6.21142	7.47242
580	2	1	1	2.63265	8.56838	6.4431
60	1	1	1	2.74992	5.77566	7.59021
173	1	1	1	1.8113	9.65164	6.37304
561	2	1	1	4.10641	8.02875	7.58241
143	1	1	1	3.59897	5.75292	7.06013
959	2	1	1	4.97917	8.6913	6.52475
346	1	1	1	0.140878	7.92057	6.87298
685	2	1	1	4.56457	7.15724	6.86887
613	2	1	1	0.897622	5.46305	7.06022
850	2	1	1	0.648812	7.06888	7.01194
57	1	1	1	2.72822	8.79727	7.85061
729	2	1	1	0.570311	9.87667	7.15617
602	2	1	1	4.0119	8.42847	6.56744
65	1	1	1	2.30725	7.24645	8.00955
538	2	1	1	3.18709	9.18393	7.03995
581	2	1	1	1.74938	5.98958	6.95371
566	2	1	1	1.95461	8.96447	7.08602
704	2	1	1	3.89205	9.41927	6.34928
586	2	1	1	1.42804	7.6457	6.72788
51	1	1	1	4.32439	6.43676	7.66631
595	2	1	1	0.240383	8.79785	7.34272
185	1	1	1	4.38342	6.1873	6.61748
345	1	1	1	0.374333	8.29445	5.97508
652	2	1	1	2.69398	5.18893	6.77111
53	1	1	1	2.56648	7.15661	6.2802
31	1	1	1	2.26657	8.0485	7.34617
731	2	1	1	2.36794	9.72831	7.90867
49	1	1	1	3.68795	7.14754	7.36192
67	1	1	1	0.968173	9.12284	6.6304
665	2	1	1	4.68512	5.55017	7.37544
48	1	1	1	2.03467	6.93719	7.09815
246	1	1	1	3.64759	9.93408	7.52433
630	2	1	1	0.358102	7.15227	7.96525
534	2	1	1	2.02577	5.36973	6.00374
59	1	1	1	1.87128	6.45133	6.04836
567	2	1	1	3.75466	6.01386	9.26351
702	2	1	1	3.50318	9.37414	8.7612
83	1	1	1	1.14679	7.73314	8.74297
563	2	1	1	2.05533	6.14984	8.27022
77	1	1	1	2.35863	8.31976	9.48229
88	1	1	1	1.69751	6.9052	8.89778
753	2	1	1	0.178931	8.50808	9.28022
81	1	1	1	2.58626	6.46985	9.05684
498	1	1	1	3.67272	9.64404	9.71851
600	2	1	1	4.51245	6.62521	9.49676
589	2	1	1	3.91927	8.02742	8.56488
726	2	1	1	1.66349	9.00354	8.04206
85	1	1	1	3.05422	8.48013	8.78174
644	2	1	1	0.568709	9.95746	8.70985
588	2	1	1	2.98783	5.63577	9.795
84	1	1	1	2.17012	8.17022	8.40913
207	1	1	1	4.80743	8.42215	8.32685
989	2	1	1	4.64393	8.37412	9.40114
571	2	1	1	3.02498	6.54925	8.16114
74	1	1	1	2.33543	9.18101	8.76121
617	2	1	1	3.34021	8.63463	9.79668
89	1	1	1	4.83191	5.28535	9.89761
501	2	1	1	0.656676	5.45651	8.50035
75	1	1	1	3.35854	6.89179	9.53243
92	1	1	1	1.0279	5.68164	9.40115
311	1	1	1	4.5337	5.99096	8.6217
70	1	1	1	4.73714	7.24255	8.4783
980	2	1	1	4.51083	9.51675	8.11515
560	2	1	1	3.76005	7.04211	8.62676
121	1	1	1	1.50465	9.97014	8.35168
46	1	1	1	0.271443	9.45124	9.59954
76	1	1	1	0.4973	6.85259	8.94046
593	2	1	1	1.1314	6.64672	9.73945
222	1	1	1	2.61508	9.31818	9.71169
72	1	1	1	3.80111	7.78854	9.52875
131	1	1	1	1.42427	8.5758	9.2108
493	1	1	1	4.46072	9.52602	9.11399
558	2	1	1	2.87142	5.6311	8.58024
133	1	1	1	0.572147	7.62281	9.57408
218	1	1	1	0.679643	9.11435	8.18376
745	2	1	1	0.472878	8.13354	8.12044
68	1	1	1	2.74675	7.47398	8.87875
132	1	1	1	1.49585	9.58587	9.27547
71	1	1	1	2.13954	5.57153	9.25945
614	2	1	1	1.07506	6.37839	8.19713
30	1	1	1	3.73385	5.73222	8.0784
574	2	1	1	3.62073	5.05037	9.03156
78	1	1	1	1.92751	7.2966	9.97108
903	2	1	1	9.60337	4.83652	1.74729
387	1	1	1	7.66665	0.805361	1.7497
755	2	1	1	6.73824	2.0577	1.26822
661	2	1	1	9.52724	2.53956	0.924729
854	2	1	1	5.89539	2.38234	1.69946
284	1	1	1	8.75559	0.081811	0.119261
289	1	1	1	6.33182	0.153538	0.0491962
109	1	1	1	9.38806	4.19385	0.374202
871	2	1	1	5.43699	3.93466	0.632768
853	2	1	1	6.19497	3.87724	1.475
659	2	1	1	9.19107	3.55901	1.14556
259	1	1	1	7.39127	1.21096	0.420843
798	2	1	1	5.44184	0.589406	0.329214
832	2	1	1	6.55842	4.12168	0.248879
262	1	1	1	8.73445	1.23506	0.400407
368	1	1	1	8.24865	4.71884	0.858017
393	1	1	1	8.57993	2.64944	1.30883
373	1	1	1	6.15479	3.117	0.826652
266	1	1	1	8.55836	0.531391	1.24436
376	1	1	1	5.04799	3.01472	0.685256
292	1	1	1	7.81458	0.286801	0.582787
269	1	1	1	6.72513	1.33088	1.96785
361	1	1	1	6.82915	3.0149	0.0881787
13	1	1	1	8.98569	1.59322	1.29981
771	2	1	1	7.7171	1.87858	1.09097
430	1	1	1	7.68572	2.53962	1.8413
274	1	1	1	5.65198	1.56838	0.230098
389	1	1	1	6.75646	2.92515	1.78029
872	2	1	1	7.94024	4.36678	1.98486
697	2	1	1	9.66996	2.99705	1.82002
514	2	1	1	5.1745	1.7044	1.84608
770	2	1	1	6.02315	1.33779	1.15002
147	1	1	1	9.85748	1.14744	1.50315
359	1	1	1	8.41623	2.19589	0.432579
858	2	1	1	7.21065	4.26804	1.3041
768	2	1	1	9.70977	1.60515	0.610318
758	2	1	1	6.67052	1.85796	0.161463
779	2	1	1	7.55208	4.19622	0.366466
895	2	1	1	9.51175	0.226002	1.28707
761	2	1	1	5.03026	1.01447	1.13617
762	2	1	1	6.72758	0.612597	0.87078
882	2	1	1	8.05318	3.44288	1.61894
806	2	1	1	5.31897	0.116703	1.5307
362	1	1	1	7.2073	3.30922	0.973803
638	2	1	1	8.32157	3.61429	0.635757
333	1	1	1	5.4347	4.59757	1.38187
370	1	1	1	7.8346	2.93498	0.0801054
382	1	1	1	5.85238	2.6134	0.0129147
899	2	1	1	8.2585	0.799834	2.65643
909	2	1	1	8.4491	4.4776	3.81764
366	1	1	1	5.06784	3.00103	2.61079
399	1	1	1	7.21323	0.81446	2.80476
893	2	1	1	7.46921	4.32044	3.6606
263	1	1	1	5.39529	3.69227	3.41254
873	2	1	1	7.67709	2.73864	2.82161
405	1	1	1	6.56001	2.30883	3.652
439	1	1	1	9.66503	3.22135	2.80149
891	2	1	1	6.29821	3.94005	3.06003
291	1	1	1	6.02056	1.50302	3.919
920	2	1	1	7.02049	1.16488	3.73393
293	1	1	1	7.69826	0.383235	3.56568
865	2	1	1	5.23659	3.97206	2.44159
915	2	1	1	9.97564	4.62108	2.66272
410	1	1	1	8.53763	2.78496	2.30419
275	1	1	1	6.5489	2.19924	2.4383
400	1	1	1	9.01275	3.69666	2.15939
898	2	1	1	6.53893	4.18872	4.00386
775	2	1	1	5.81281	1.03209	2.248
411	1	1	1	7.43955	1.75137	2.5271
901	2	1	1	8.70885	3.31699	3.13551
780	2	1	1	6.35395	0.343237	3.01476
508	2	1	1	5.48838	0.39447	3.56763
767	2	1	1	5.37175	1.30948	3.18116
413	1	1	1	6.826	0.272987	2.04915
921	2	1	1	9.29726	2.55576	3.45276
866	2	1	1	6.0569	4.50731	2.23956
905	2	1	1	7.42746	3.32195	3.61081
916	2	1	1	8.28052	1.59648	2.00876
272	1	1	1	5.48663	0.126439	2.51914
434	1	1	1	9.39277	1.63018	3.07408
416	1	1	1	9.18728	2.03348	2.18037
369	1	1	1	5.64117	2.72039	3.55272
423	1	1	1	8.83428	0.0711419	2.10975
431	1	1	1	8.41011	1.80739	2.97814
422	1	1	1	9.94709	0.497352	2.2577
392	1	1	1	5.98867	3.26859	2.32416
801	2	1	1	9.18564	0.417144	2.97974
889	2	1	1	7.76985	3.79708	2.80021
990	2	1	1	7.003	4.80838	2.11954
999	2	1	1	6.72724	3.03544	2.9569
298	1	1	1	8.42646	1.06373	3.64739
910	2	1	1	9.10675	1.03345	2.17712
425	1	1	1	8.46062	2.15141	3.91901
402	1	1	1	6.38842	1.37967	2.98894
900	2	1	1	7.51129	2.01288	3.48995
777	2	1	1	5.57702	2.14221	2.66696
456	1	1	1	9.35595	4.37047	3.4065
395	1	1	1	8.58791	4.37138	2.76534
973	2	1	1	6.90074	3.81988	2.27049
415	1	1	1	5.69186	4.68864	3.77067
313	1	1	1	9.42051	0.870468	3.84439
419	1	1	1	6.53019	4.89981	3.26757
427	1	1	1	7.69995	4.83733	2.83623
408	1	1	1	5.17408	4.9763	2.27043
490	1	1	1	8.55674	0.511056	5.46875
